"FPU"	"year"	"location"	"model"
"1"	0.0939413494128864	2005	"ALK"	"noco2"
"2"	0.0938078025541412	2006	"ALK"	"noco2"
"3"	0.0936808453414138	2007	"ALK"	"noco2"
"4"	0.0935526834619783	2008	"ALK"	"noco2"
"5"	0.0934270064986285	2009	"ALK"	"noco2"
"6"	0.0932862918307216	2010	"ALK"	"noco2"
"7"	0.0932274366010737	2011	"ALK"	"noco2"
"8"	0.0931861440281638	2012	"ALK"	"noco2"
"9"	0.0931553118599055	2013	"ALK"	"noco2"
"10"	0.0931112526520818	2014	"ALK"	"noco2"
"11"	0.0930822152101144	2015	"ALK"	"noco2"
"12"	0.0930533433287302	2016	"ALK"	"noco2"
"13"	0.0930229346579275	2017	"ALK"	"noco2"
"14"	0.0929914480112128	2018	"ALK"	"noco2"
"15"	0.0929607720194827	2019	"ALK"	"noco2"
"16"	0.0929326223838245	2020	"ALK"	"noco2"
"17"	0.092916837353883	2021	"ALK"	"noco2"
"18"	0.0929003322185064	2022	"ALK"	"noco2"
"19"	0.0928821109954235	2023	"ALK"	"noco2"
"20"	0.0928569247481984	2024	"ALK"	"noco2"
"21"	0.0928248601374078	2025	"ALK"	"noco2"
"22"	0.0928093063696359	2026	"ALK"	"noco2"
"23"	0.0928110519792386	2027	"ALK"	"noco2"
"24"	0.0927883234293809	2028	"ALK"	"noco2"
"25"	0.092789544380531	2029	"ALK"	"noco2"
"26"	0.0927623084797638	2030	"ALK"	"noco2"
"27"	0.0928123423814293	2031	"ALK"	"noco2"
"28"	0.0929408495677777	2032	"ALK"	"noco2"
"29"	0.0931109799283302	2033	"ALK"	"noco2"
"30"	0.0932874237858124	2034	"ALK"	"noco2"
"31"	0.0934644386379984	2035	"ALK"	"noco2"
"32"	0.0936396893549329	2036	"ALK"	"noco2"
"33"	0.0938260001739486	2037	"ALK"	"noco2"
"34"	0.0940040037633287	2038	"ALK"	"noco2"
"35"	0.0941789403977792	2039	"ALK"	"noco2"
"36"	0.0943621746034783	2040	"ALK"	"noco2"
"37"	0.0945819690636574	2041	"ALK"	"noco2"
"38"	0.0948162695449342	2042	"ALK"	"noco2"
"39"	0.0950515017917416	2043	"ALK"	"noco2"
"40"	0.0952841636250251	2044	"ALK"	"noco2"
"41"	0.0955271583362576	2045	"ALK"	"noco2"
"42"	0.095750769551647	2046	"ALK"	"noco2"
"43"	0.0960073009267465	2047	"ALK"	"noco2"
"44"	0.0962309426516128	2048	"ALK"	"noco2"
"45"	0.0964895911204222	2049	"ALK"	"noco2"
"46"	0.0967856967553677	2050	"ALK"	"noco2"
"47"	12.5492271481624	2005	"ARK"	"noco2"
"48"	12.6114324116574	2006	"ARK"	"noco2"
"49"	12.6904530014057	2007	"ARK"	"noco2"
"50"	12.767659163925	2008	"ARK"	"noco2"
"51"	12.860069264904	2009	"ARK"	"noco2"
"52"	12.9466351086551	2010	"ARK"	"noco2"
"53"	13.0453206776102	2011	"ARK"	"noco2"
"54"	13.1447246665235	2012	"ARK"	"noco2"
"55"	13.2445840664359	2013	"ARK"	"noco2"
"56"	13.3366436391174	2014	"ARK"	"noco2"
"57"	13.4344869355103	2015	"ARK"	"noco2"
"58"	13.532256278551	2016	"ARK"	"noco2"
"59"	13.6295566923596	2017	"ARK"	"noco2"
"60"	13.7266078003327	2018	"ARK"	"noco2"
"61"	13.8241296330543	2019	"ARK"	"noco2"
"62"	13.9230772371864	2020	"ARK"	"noco2"
"63"	14.0212027533431	2021	"ARK"	"noco2"
"64"	14.1190444098407	2022	"ARK"	"noco2"
"65"	14.2158331216791	2023	"ARK"	"noco2"
"66"	14.3101711552658	2024	"ARK"	"noco2"
"67"	14.4041931455959	2025	"ARK"	"noco2"
"68"	14.5029043356355	2026	"ARK"	"noco2"
"69"	14.603980837381	2027	"ARK"	"noco2"
"70"	14.6944196326159	2028	"ARK"	"noco2"
"71"	14.7900194134645	2029	"ARK"	"noco2"
"72"	14.8774794683764	2030	"ARK"	"noco2"
"73"	14.9821286749081	2031	"ARK"	"noco2"
"74"	15.0819638399542	2032	"ARK"	"noco2"
"75"	15.1792102297826	2033	"ARK"	"noco2"
"76"	15.2795717419574	2034	"ARK"	"noco2"
"77"	15.3806357056988	2035	"ARK"	"noco2"
"78"	15.4817089871109	2036	"ARK"	"noco2"
"79"	15.5850779024185	2037	"ARK"	"noco2"
"80"	15.6848235178077	2038	"ARK"	"noco2"
"81"	15.7827812418661	2039	"ARK"	"noco2"
"82"	15.8839988128655	2040	"ARK"	"noco2"
"83"	15.9896025724338	2041	"ARK"	"noco2"
"84"	16.1005489792893	2042	"ARK"	"noco2"
"85"	16.2111442733279	2043	"ARK"	"noco2"
"86"	16.3188230431955	2044	"ARK"	"noco2"
"87"	16.4319222754592	2045	"ARK"	"noco2"
"88"	16.5399311271347	2046	"ARK"	"noco2"
"89"	16.6582093434184	2047	"ARK"	"noco2"
"90"	16.7640432026028	2048	"ARK"	"noco2"
"91"	16.8728992512534	2049	"ARK"	"noco2"
"92"	16.9891809068358	2050	"ARK"	"noco2"
"93"	16.4883168487573	2005	"CAL"	"noco2"
"94"	16.4679664245591	2006	"CAL"	"noco2"
"95"	16.4673372283952	2007	"CAL"	"noco2"
"96"	16.4631224969784	2008	"CAL"	"noco2"
"97"	16.4786191762426	2009	"CAL"	"noco2"
"98"	16.4835363630027	2010	"CAL"	"noco2"
"99"	16.6603282834384	2011	"CAL"	"noco2"
"100"	16.8361909914376	2012	"CAL"	"noco2"
"101"	17.0068837603661	2013	"CAL"	"noco2"
"102"	17.1659461941179	2014	"CAL"	"noco2"
"103"	17.3323351259027	2015	"CAL"	"noco2"
"104"	17.4946673619501	2016	"CAL"	"noco2"
"105"	17.6578041948072	2017	"CAL"	"noco2"
"106"	17.8214856787579	2018	"CAL"	"noco2"
"107"	17.9865151940308	2019	"CAL"	"noco2"
"108"	18.1536962503057	2020	"CAL"	"noco2"
"109"	18.3112976774883	2021	"CAL"	"noco2"
"110"	18.4679146440338	2022	"CAL"	"noco2"
"111"	18.3060046003415	2023	"CAL"	"noco2"
"112"	18.3966302076362	2024	"CAL"	"noco2"
"113"	18.4627409909521	2025	"CAL"	"noco2"
"114"	18.6126955197002	2026	"CAL"	"noco2"
"115"	18.8875003803254	2027	"CAL"	"noco2"
"116"	18.9896625217233	2028	"CAL"	"noco2"
"117"	19.2397977073639	2029	"CAL"	"noco2"
"118"	19.2630061672385	2030	"CAL"	"noco2"
"119"	19.5209205107951	2031	"CAL"	"noco2"
"120"	19.7028964200328	2032	"CAL"	"noco2"
"121"	19.7571673263114	2033	"CAL"	"noco2"
"122"	19.9253803080591	2034	"CAL"	"noco2"
"123"	20.0672278462271	2035	"CAL"	"noco2"
"124"	20.1512211640435	2036	"CAL"	"noco2"
"125"	20.3199318451378	2037	"CAL"	"noco2"
"126"	20.3643373684111	2038	"CAL"	"noco2"
"127"	20.3187382761803	2039	"CAL"	"noco2"
"128"	20.327200351299	2040	"CAL"	"noco2"
"129"	20.1957579679955	2041	"CAL"	"noco2"
"130"	20.174948379643	2042	"CAL"	"noco2"
"131"	20.1827364700251	2043	"CAL"	"noco2"
"132"	20.090300749053	2044	"CAL"	"noco2"
"133"	20.0749688286405	2045	"CAL"	"noco2"
"134"	19.9119655219433	2046	"CAL"	"noco2"
"135"	19.940048632264	2047	"CAL"	"noco2"
"136"	19.7858453840832	2048	"CAL"	"noco2"
"137"	19.6771746827234	2049	"CAL"	"noco2"
"138"	19.6528997350595	2050	"CAL"	"noco2"
"139"	8.05496712268002	2005	"COB"	"noco2"
"140"	8.08943863242317	2006	"COB"	"noco2"
"141"	8.13328409216269	2007	"COB"	"noco2"
"142"	8.17617160424214	2008	"COB"	"noco2"
"143"	8.22744950823536	2009	"COB"	"noco2"
"144"	8.27590741384741	2010	"COB"	"noco2"
"145"	8.33557602318146	2011	"COB"	"noco2"
"146"	8.39464062787597	2012	"COB"	"noco2"
"147"	8.4535486076445	2013	"COB"	"noco2"
"148"	8.50850112869055	2014	"COB"	"noco2"
"149"	8.56603079668607	2015	"COB"	"noco2"
"150"	8.6242765809748	2016	"COB"	"noco2"
"151"	8.68268530201935	2017	"COB"	"noco2"
"152"	8.7410978819137	2018	"COB"	"noco2"
"153"	8.79989065555209	2019	"COB"	"noco2"
"154"	8.8596358195085	2020	"COB"	"noco2"
"155"	8.91362759803529	2021	"COB"	"noco2"
"156"	8.96744902061227	2022	"COB"	"noco2"
"157"	9.02054647512941	2023	"COB"	"noco2"
"158"	9.07283232884831	2024	"COB"	"noco2"
"159"	9.1246410875806	2025	"COB"	"noco2"
"160"	9.17827225143903	2026	"COB"	"noco2"
"161"	9.23295234519325	2027	"COB"	"noco2"
"162"	9.28275469610135	2028	"COB"	"noco2"
"163"	9.33456086813915	2029	"COB"	"noco2"
"164"	9.38316643027846	2030	"COB"	"noco2"
"165"	9.44054802980727	2031	"COB"	"noco2"
"166"	9.49596881282674	2032	"COB"	"noco2"
"167"	9.55009446752918	2033	"COB"	"noco2"
"168"	9.60580659338263	2034	"COB"	"noco2"
"169"	9.6617166934104	2035	"COB"	"noco2"
"170"	9.71735956902208	2036	"COB"	"noco2"
"171"	9.77411716653145	2037	"COB"	"noco2"
"172"	9.82930010283527	2038	"COB"	"noco2"
"173"	9.88380866010707	2039	"COB"	"noco2"
"174"	9.94001168010345	2040	"COB"	"noco2"
"175"	10.0006664292545	2041	"COB"	"noco2"
"176"	10.0636422103954	2042	"COB"	"noco2"
"177"	10.1263344886546	2043	"COB"	"noco2"
"178"	10.1661555879808	2044	"COB"	"noco2"
"179"	10.1942422098282	2045	"COB"	"noco2"
"180"	10.2194331556324	2046	"COB"	"noco2"
"181"	10.2469454373192	2047	"COB"	"noco2"
"182"	10.2723666891401	2048	"COB"	"noco2"
"183"	10.2985312013857	2049	"COB"	"noco2"
"184"	10.3258397906246	2050	"COB"	"noco2"
"185"	4.28625447734674	2005	"COL"	"noco2"
"186"	4.29016180495191	2006	"COL"	"noco2"
"187"	4.29374769111863	2007	"COL"	"noco2"
"188"	4.29735977855021	2008	"COL"	"noco2"
"189"	4.30075466961199	2009	"COL"	"noco2"
"190"	4.30407272030087	2010	"COL"	"noco2"
"191"	4.3097248998506	2011	"COL"	"noco2"
"192"	4.31589231397982	2012	"COL"	"noco2"
"193"	4.32220051766763	2013	"COL"	"noco2"
"194"	4.32822598309709	2014	"COL"	"noco2"
"195"	4.33447992006519	2015	"COL"	"noco2"
"196"	4.34149669670773	2016	"COL"	"noco2"
"197"	4.34852815823624	2017	"COL"	"noco2"
"198"	4.35561051892998	2018	"COL"	"noco2"
"199"	4.36273138186493	2019	"COL"	"noco2"
"200"	4.37026988719222	2020	"COL"	"noco2"
"201"	4.3761080059875	2021	"COL"	"noco2"
"202"	4.38211156379607	2022	"COL"	"noco2"
"203"	4.3881624056033	2023	"COL"	"noco2"
"204"	4.39414479943596	2024	"COL"	"noco2"
"205"	4.39916551849527	2025	"COL"	"noco2"
"206"	4.4038269369353	2026	"COL"	"noco2"
"207"	4.40894508744764	2027	"COL"	"noco2"
"208"	4.41367243933282	2028	"COL"	"noco2"
"209"	4.41892560281531	2029	"COL"	"noco2"
"210"	4.42367697538155	2030	"COL"	"noco2"
"211"	4.42886850662037	2031	"COL"	"noco2"
"212"	4.43383011522715	2032	"COL"	"noco2"
"213"	4.4387824364914	2033	"COL"	"noco2"
"214"	4.44404908225052	2034	"COL"	"noco2"
"215"	4.4493448105315	2035	"COL"	"noco2"
"216"	4.45513287625409	2036	"COL"	"noco2"
"217"	4.46127057049094	2037	"COL"	"noco2"
"218"	4.46731187574514	2038	"COL"	"noco2"
"219"	4.47337243526245	2039	"COL"	"noco2"
"220"	4.47961319637911	2040	"COL"	"noco2"
"221"	4.48517102382017	2041	"COL"	"noco2"
"222"	4.49118651906904	2042	"COL"	"noco2"
"223"	4.49735410906029	2043	"COL"	"noco2"
"224"	4.50332644646636	2044	"COL"	"noco2"
"225"	4.50960261897202	2045	"COL"	"noco2"
"226"	4.51468920779472	2046	"COL"	"noco2"
"227"	4.52045058500592	2047	"COL"	"noco2"
"228"	4.52576822004172	2048	"COL"	"noco2"
"229"	4.53129015730405	2049	"COL"	"noco2"
"230"	4.53714425104701	2050	"COL"	"noco2"
"231"	2.99626727087161	2005	"GBA"	"noco2"
"232"	3.00274836210308	2006	"GBA"	"noco2"
"233"	3.01192871262932	2007	"GBA"	"noco2"
"234"	3.02085021385312	2008	"GBA"	"noco2"
"235"	3.03217210562655	2009	"GBA"	"noco2"
"236"	3.04221357048589	2010	"GBA"	"noco2"
"237"	3.05714091757979	2011	"GBA"	"noco2"
"238"	3.07268974803445	2012	"GBA"	"noco2"
"239"	3.08846415601	2013	"GBA"	"noco2"
"240"	3.10241815989687	2014	"GBA"	"noco2"
"241"	3.1176851531617	2015	"GBA"	"noco2"
"242"	3.13323521552468	2016	"GBA"	"noco2"
"243"	3.14893032924427	2017	"GBA"	"noco2"
"244"	3.1643487273653	2018	"GBA"	"noco2"
"245"	3.17985482847194	2019	"GBA"	"noco2"
"246"	3.19557991802657	2020	"GBA"	"noco2"
"247"	3.21043538888414	2021	"GBA"	"noco2"
"248"	3.22542061308613	2022	"GBA"	"noco2"
"249"	3.24003088003466	2023	"GBA"	"noco2"
"250"	3.25423371296293	2024	"GBA"	"noco2"
"251"	3.2677756175072	2025	"GBA"	"noco2"
"252"	3.28261288636366	2026	"GBA"	"noco2"
"253"	3.29842004770472	2027	"GBA"	"noco2"
"254"	3.31151133097067	2028	"GBA"	"noco2"
"255"	3.32618688999183	2029	"GBA"	"noco2"
"256"	3.33848732011885	2030	"GBA"	"noco2"
"257"	3.35484526339349	2031	"GBA"	"noco2"
"258"	3.37000420632946	2032	"GBA"	"noco2"
"259"	3.38452437874262	2033	"GBA"	"noco2"
"260"	3.39977447458085	2034	"GBA"	"noco2"
"261"	3.4148591471375	2035	"GBA"	"noco2"
"262"	3.42987096257414	2036	"GBA"	"noco2"
"263"	3.44577625131425	2037	"GBA"	"noco2"
"264"	3.46065611121545	2038	"GBA"	"noco2"
"265"	3.47507549135797	2039	"GBA"	"noco2"
"266"	3.49023238415025	2040	"GBA"	"noco2"
"267"	3.50619065388712	2041	"GBA"	"noco2"
"268"	3.52349727775794	2042	"GBA"	"noco2"
"269"	3.54025060108843	2043	"GBA"	"noco2"
"270"	3.54394812323245	2044	"GBA"	"noco2"
"271"	3.54141153970838	2045	"GBA"	"noco2"
"272"	3.53626038003476	2046	"GBA"	"noco2"
"273"	3.53593536885134	2047	"GBA"	"noco2"
"274"	3.5307301681656	2048	"GBA"	"noco2"
"275"	3.52805258994026	2049	"GBA"	"noco2"
"276"	3.52954758705417	2050	"GBA"	"noco2"
"277"	1.30567901199371	2005	"GLA"	"noco2"
"278"	1.30907936906328	2006	"GLA"	"noco2"
"279"	1.31460615438121	2007	"GLA"	"noco2"
"280"	1.32002108443739	2008	"GLA"	"noco2"
"281"	1.32739037553263	2009	"GLA"	"noco2"
"282"	1.33424884432888	2010	"GLA"	"noco2"
"283"	1.34506512337163	2011	"GLA"	"noco2"
"284"	1.35573847937117	2012	"GLA"	"noco2"
"285"	1.36621213363461	2013	"GLA"	"noco2"
"286"	1.37574931043218	2014	"GLA"	"noco2"
"287"	1.38591228069189	2015	"GLA"	"noco2"
"288"	1.39619645360929	2016	"GLA"	"noco2"
"289"	1.40650540504814	2017	"GLA"	"noco2"
"290"	1.41687663762015	2018	"GLA"	"noco2"
"291"	1.42733185319152	2019	"GLA"	"noco2"
"292"	1.43798857113856	2020	"GLA"	"noco2"
"293"	1.44866046603875	2021	"GLA"	"noco2"
"294"	1.45946102833543	2022	"GLA"	"noco2"
"295"	1.4701651852413	2023	"GLA"	"noco2"
"296"	1.48070747251644	2024	"GLA"	"noco2"
"297"	1.49122559741463	2025	"GLA"	"noco2"
"298"	1.50192559923725	2026	"GLA"	"noco2"
"299"	1.51287419585552	2027	"GLA"	"noco2"
"300"	1.52274372892268	2028	"GLA"	"noco2"
"301"	1.53309837404098	2029	"GLA"	"noco2"
"302"	1.54280359363253	2030	"GLA"	"noco2"
"303"	1.55365207184265	2031	"GLA"	"noco2"
"304"	1.56413631286268	2032	"GLA"	"noco2"
"305"	1.57465055128904	2033	"GLA"	"noco2"
"306"	1.58546961209761	2034	"GLA"	"noco2"
"307"	1.59636038173673	2035	"GLA"	"noco2"
"308"	1.60715520108817	2036	"GLA"	"noco2"
"309"	1.61816788228432	2037	"GLA"	"noco2"
"310"	1.62887913062651	2038	"GLA"	"noco2"
"311"	1.63945799267824	2039	"GLA"	"noco2"
"312"	1.65036171127483	2040	"GLA"	"noco2"
"313"	1.66167243425392	2041	"GLA"	"noco2"
"314"	1.67334345234209	2042	"GLA"	"noco2"
"315"	1.68506277972163	2043	"GLA"	"noco2"
"316"	1.6965692536513	2044	"GLA"	"noco2"
"317"	1.7085706800792	2045	"GLA"	"noco2"
"318"	1.72025691219497	2046	"GLA"	"noco2"
"319"	1.73277738999659	2047	"GLA"	"noco2"
"320"	1.74430377315893	2048	"GLA"	"noco2"
"321"	1.7452209502591	2049	"GLA"	"noco2"
"322"	1.70621276000924	2050	"GLA"	"noco2"
"323"	15.9433105946223	2005	"MIS"	"noco2"
"324"	16.004045560408	2006	"MIS"	"noco2"
"325"	16.0650620525074	2007	"MIS"	"noco2"
"326"	16.1267011073147	2008	"MIS"	"noco2"
"327"	16.1885957689323	2009	"MIS"	"noco2"
"328"	16.2502580788035	2010	"MIS"	"noco2"
"329"	16.3124908353688	2011	"MIS"	"noco2"
"330"	16.3766164583581	2012	"MIS"	"noco2"
"331"	16.4418771682551	2013	"MIS"	"noco2"
"332"	16.5064480322014	2014	"MIS"	"noco2"
"333"	16.5727523333699	2015	"MIS"	"noco2"
"334"	16.6159962195197	2016	"MIS"	"noco2"
"335"	16.659375640931	2017	"MIS"	"noco2"
"336"	16.7029083814279	2018	"MIS"	"noco2"
"337"	16.7465957483747	2019	"MIS"	"noco2"
"338"	16.7912749802549	2020	"MIS"	"noco2"
"339"	16.8294709763017	2021	"MIS"	"noco2"
"340"	16.8682041264554	2022	"MIS"	"noco2"
"341"	16.9070180031735	2023	"MIS"	"noco2"
"342"	16.9457005485159	2024	"MIS"	"noco2"
"343"	16.984739920567	2025	"MIS"	"noco2"
"344"	17.0207574080345	2026	"MIS"	"noco2"
"345"	17.0586424843903	2027	"MIS"	"noco2"
"346"	17.0949439764348	2028	"MIS"	"noco2"
"347"	17.1331337382253	2029	"MIS"	"noco2"
"348"	17.1698975653373	2030	"MIS"	"noco2"
"349"	17.2059143948319	2031	"MIS"	"noco2"
"350"	17.241550947926	2032	"MIS"	"noco2"
"351"	17.2771112837504	2033	"MIS"	"noco2"
"352"	17.3138005053542	2034	"MIS"	"noco2"
"353"	17.3506378096318	2035	"MIS"	"noco2"
"354"	17.3884778043477	2036	"MIS"	"noco2"
"355"	17.4276156504243	2037	"MIS"	"noco2"
"356"	17.4665338663842	2038	"MIS"	"noco2"
"357"	17.5056115860128	2039	"MIS"	"noco2"
"358"	17.5455397166772	2040	"MIS"	"noco2"
"359"	17.5807073455675	2041	"MIS"	"noco2"
"360"	17.6171272780903	2042	"MIS"	"noco2"
"361"	17.6544149634869	2043	"MIS"	"noco2"
"362"	17.6912425455655	2044	"MIS"	"noco2"
"363"	17.7294077720041	2045	"MIS"	"noco2"
"364"	17.7613534483904	2046	"MIS"	"noco2"
"365"	17.7959823484768	2047	"MIS"	"noco2"
"366"	17.8288979625523	2048	"MIS"	"noco2"
"367"	17.8630004459664	2049	"MIS"	"noco2"
"368"	17.8984526898477	2050	"MIS"	"noco2"
"369"	23.8105392203675	2005	"MOU"	"noco2"
"370"	23.9330719444559	2006	"MOU"	"noco2"
"371"	24.0873463932683	2007	"MOU"	"noco2"
"372"	24.2402410406504	2008	"MOU"	"noco2"
"373"	24.2978986562604	2009	"MOU"	"noco2"
"374"	24.294182154874	2010	"MOU"	"noco2"
"375"	24.2919264967338	2011	"MOU"	"noco2"
"376"	24.2932830066572	2012	"MOU"	"noco2"
"377"	24.2941218201978	2013	"MOU"	"noco2"
"378"	24.2930731511164	2014	"MOU"	"noco2"
"379"	24.2915086451711	2015	"MOU"	"noco2"
"380"	24.3201206077751	2016	"MOU"	"noco2"
"381"	24.3486100555993	2017	"MOU"	"noco2"
"382"	24.3764488390046	2018	"MOU"	"noco2"
"383"	24.4044247911129	2019	"MOU"	"noco2"
"384"	24.4319758984226	2020	"MOU"	"noco2"
"385"	24.46002357338	2021	"MOU"	"noco2"
"386"	24.4882225531259	2022	"MOU"	"noco2"
"387"	24.5159704426938	2023	"MOU"	"noco2"
"388"	24.5430920864095	2024	"MOU"	"noco2"
"389"	24.5693326890965	2025	"MOU"	"noco2"
"390"	24.5980009810993	2026	"MOU"	"noco2"
"391"	24.6280066634459	2027	"MOU"	"noco2"
"392"	24.6556939265143	2028	"MOU"	"noco2"
"393"	24.6853621358121	2029	"MOU"	"noco2"
"394"	24.712369733793	2030	"MOU"	"noco2"
"395"	24.7426044617128	2031	"MOU"	"noco2"
"396"	24.7719191135153	2032	"MOU"	"noco2"
"397"	24.8003925132204	2033	"MOU"	"noco2"
"398"	24.8299611769347	2034	"MOU"	"noco2"
"399"	24.8591622991613	2035	"MOU"	"noco2"
"400"	24.8888818873193	2036	"MOU"	"noco2"
"401"	24.9200518993149	2037	"MOU"	"noco2"
"402"	24.9502888214369	2038	"MOU"	"noco2"
"403"	24.9801824867894	2039	"MOU"	"noco2"
"404"	25.0106758089539	2040	"MOU"	"noco2"
"405"	25.04049988723	2041	"MOU"	"noco2"
"406"	25.071674612879	2042	"MOU"	"noco2"
"407"	25.1033884402357	2043	"MOU"	"noco2"
"408"	25.1337657012385	2044	"MOU"	"noco2"
"409"	25.1657875151447	2045	"MOU"	"noco2"
"410"	25.1953099076713	2046	"MOU"	"noco2"
"411"	25.2281490091173	2047	"MOU"	"noco2"
"412"	25.2579286228893	2048	"MOU"	"noco2"
"413"	25.2886874596072	2049	"MOU"	"noco2"
"414"	25.3209167390749	2050	"MOU"	"noco2"
"415"	1.55029066788109	2005	"OHI"	"noco2"
"416"	1.55525326052606	2006	"OHI"	"noco2"
"417"	1.56241475538876	2007	"OHI"	"noco2"
"418"	1.56939940488335	2008	"OHI"	"noco2"
"419"	1.57845680079137	2009	"OHI"	"noco2"
"420"	1.58692765138659	2010	"OHI"	"noco2"
"421"	1.59899903775787	2011	"OHI"	"noco2"
"422"	1.61091799344336	2012	"OHI"	"noco2"
"423"	1.62271289042191	2013	"OHI"	"noco2"
"424"	1.63367664626562	2014	"OHI"	"noco2"
"425"	1.6451062997928	2015	"OHI"	"noco2"
"426"	1.65668709035166	2016	"OHI"	"noco2"
"427"	1.66831460592334	2017	"OHI"	"noco2"
"428"	1.67993718883309	2018	"OHI"	"noco2"
"429"	1.69163546058355	2019	"OHI"	"noco2"
"430"	1.70349323211874	2020	"OHI"	"noco2"
"431"	1.71636303094882	2021	"OHI"	"noco2"
"432"	1.72921181439367	2022	"OHI"	"noco2"
"433"	1.74190909966615	2023	"OHI"	"noco2"
"434"	1.75447216017056	2024	"OHI"	"noco2"
"435"	1.76701120531745	2025	"OHI"	"noco2"
"436"	1.77985487064171	2026	"OHI"	"noco2"
"437"	1.79286037244309	2027	"OHI"	"noco2"
"438"	1.80488539673405	2028	"OHI"	"noco2"
"439"	1.81721055169316	2029	"OHI"	"noco2"
"440"	1.82903534939213	2030	"OHI"	"noco2"
"441"	1.84173197046478	2031	"OHI"	"noco2"
"442"	1.85409222900458	2032	"OHI"	"noco2"
"443"	1.86616381319416	2033	"OHI"	"noco2"
"444"	1.87852720895505	2034	"OHI"	"noco2"
"445"	1.89091884243908	2035	"OHI"	"noco2"
"446"	1.9033380194636	2036	"OHI"	"noco2"
"447"	1.91592056325136	2037	"OHI"	"noco2"
"448"	1.92818078504284	2038	"OHI"	"noco2"
"449"	1.94028967658293	2039	"OHI"	"noco2"
"450"	1.95273724198407	2040	"OHI"	"noco2"
"451"	1.96536063830203	2041	"OHI"	"noco2"
"452"	1.97834149244265	2042	"OHI"	"noco2"
"453"	1.99131897148465	2043	"OHI"	"noco2"
"454"	2.00407687164681	2044	"OHI"	"noco2"
"455"	2.01735244698816	2045	"OHI"	"noco2"
"456"	2.03032335939367	2046	"OHI"	"noco2"
"457"	2.04403770136477	2047	"OHI"	"noco2"
"458"	2.05672071846466	2048	"OHI"	"noco2"
"459"	2.06969482295941	2049	"OHI"	"noco2"
"460"	2.08327719024405	2050	"OHI"	"noco2"
"461"	3.20525668860368	2005	"RIG"	"noco2"
"462"	3.21398767403429	2006	"RIG"	"noco2"
"463"	3.22240835286901	2007	"RIG"	"noco2"
"464"	3.23086886533722	2008	"RIG"	"noco2"
"465"	3.23914924840905	2009	"RIG"	"noco2"
"466"	3.24737608793547	2010	"RIG"	"noco2"
"467"	3.25726743473431	2011	"RIG"	"noco2"
"468"	3.26748955622525	2012	"RIG"	"noco2"
"469"	3.27780607550867	2013	"RIG"	"noco2"
"470"	3.2880072993203	2014	"RIG"	"noco2"
"471"	3.29832207507676	2015	"RIG"	"noco2"
"472"	3.29923082003149	2016	"RIG"	"noco2"
"473"	3.30013356500123	2017	"RIG"	"noco2"
"474"	3.30105227872942	2018	"RIG"	"noco2"
"475"	3.30197969396885	2019	"RIG"	"noco2"
"476"	3.30295933004937	2020	"RIG"	"noco2"
"477"	3.30291893906266	2021	"RIG"	"noco2"
"478"	3.30294071884782	2022	"RIG"	"noco2"
"479"	3.3029975028536	2023	"RIG"	"noco2"
"480"	3.30300330436667	2024	"RIG"	"noco2"
"481"	3.30261024798768	2025	"RIG"	"noco2"
"482"	3.30191355789026	2026	"RIG"	"noco2"
"483"	3.30148406997152	2027	"RIG"	"noco2"
"484"	3.3008095526297	2028	"RIG"	"noco2"
"485"	3.30043597988224	2029	"RIG"	"noco2"
"486"	3.29974067292831	2030	"RIG"	"noco2"
"487"	3.29919681517965	2031	"RIG"	"noco2"
"488"	3.29849367492308	2032	"RIG"	"noco2"
"489"	3.29777869710793	2033	"RIG"	"noco2"
"490"	3.29721618130948	2034	"RIG"	"noco2"
"491"	3.29662181919274	2035	"RIG"	"noco2"
"492"	3.29620915382345	2036	"RIG"	"noco2"
"493"	3.29598730842273	2037	"RIG"	"noco2"
"494"	3.29567016568684	2038	"RIG"	"noco2"
"495"	3.29533607187739	2039	"RIG"	"noco2"
"496"	3.29509137549034	2040	"RIG"	"noco2"
"497"	3.29440294239358	2041	"RIG"	"noco2"
"498"	3.29391525058879	2042	"RIG"	"noco2"
"499"	3.29348136955318	2043	"RIG"	"noco2"
"500"	3.2929554900074	2044	"RIG"	"noco2"
"501"	3.29254726561464	2045	"RIG"	"noco2"
"502"	3.29132235259458	2046	"RIG"	"noco2"
"503"	3.29048063512083	2047	"RIG"	"noco2"
"504"	3.28932455478951	2048	"RIG"	"noco2"
"505"	3.28824253076911	2049	"RIG"	"noco2"
"506"	3.28735593301642	2050	"RIG"	"noco2"
"507"	1.19811444495361	2005	"RWI"	"noco2"
"508"	1.20609631154754	2006	"RWI"	"noco2"
"509"	1.21379924551565	2007	"RWI"	"noco2"
"510"	1.22157554722082	2008	"RWI"	"noco2"
"511"	1.22922307111685	2009	"RWI"	"noco2"
"512"	1.23691407720376	2010	"RWI"	"noco2"
"513"	1.24534927537969	2011	"RWI"	"noco2"
"514"	1.25404677199958	2012	"RWI"	"noco2"
"515"	1.26284925733726	2013	"RWI"	"noco2"
"516"	1.27166737749847	2014	"RWI"	"noco2"
"517"	1.28073234171144	2015	"RWI"	"noco2"
"518"	1.28347055938616	2016	"RWI"	"noco2"
"519"	1.28626351386787	2017	"RWI"	"noco2"
"520"	1.28911198783153	2018	"RWI"	"noco2"
