"CountyGroup","Historical_gen_1","Historical_gen_2","Historical_gen_3","Historical_gen_4","CountyGroup.1","X2040.s_gen_1","X2040.s_gen_2","X2040.s_gen_3","X2040.s_gen_4","CountyGroup.2","X2060.s_gen_1","X2060.s_gen_2","X2060.s_gen_3","X2060.s_gen_4","CountyGroup.3","X2080.s_gen_1","X2080.s_gen_2","X2080.s_gen_3","X2080.s_gen_4"
"warmer_total",14809.095677413,45532.769316386,15855.0083901228,NA,"warmer_total",14214.1932276029,38097.2969978244,49952.1188264951,4484.73247473647,"warmer_total",13887.5524401326,28827.1906214639,54346.4279083784,14011.7437691973,"warmer_total",13343.6537432248,19798.350217529,45715.3587944325,23413.3334008689
"warmer_escape",8372.42231862978,12271.6517760927,94.5121125227711,NA,"warmer_escape",5841.77735899854,17607.7882785823,2831.02516566297,-5.61158483260685e-16,"warmer_escape",4332.76274597229,16009.2004607285,6272.97696427347,0.0580808246604562,"warmer_escape",2803.51997517,12299.7943542165,8501.81194764162,184.478672655087
"colder_total",15410.5059355292,47677.6439410701,5568.46078920124,NA,"colder_total",15422.8760829976,58169.0427850003,43929.2461046883,NA,"colder_total",15366.8629438812,54885.9336355766,71311.5904795302,5353.93854184084,"colder_total",14842.068102175,43909.9258421873,90527.7447013474,20239.3091366592
"colder_escape",10980.1949792859,8732.3511444861,-3.2960518823261e-16,NA,"colder_escape",9821.99846322206,22726.372881667,1152.76452697038,NA,"colder_escape",8518.65092197783,27291.7756650137,4420.3314654371,3.18752010324795e-16,"colder_escape",6594.88862350277,26823.0348750009,10796.4094882132,1.24476755802067e-15
