"CountyGroup","Historical_gen_1","Historical_gen_2","Historical_gen_3","Historical_gen_4","CountyGroup.1","X2040.s_gen_1","X2040.s_gen_2","X2040.s_gen_3","X2040.s_gen_4","CountyGroup.2","X2060.s_gen_1","X2060.s_gen_2","X2060.s_gen_3","X2060.s_gen_4","CountyGroup.3","X2080.s_gen_1","X2080.s_gen_2","X2080.s_gen_3","X2080.s_gen_4"
"warmer_total",9984.21794420124,10104.6032620871,6883.76399446159,NA,"warmer_total",9603.76463938911,10263.7819969399,9981.10527139319,3048.6596493051,"warmer_total",9708.54740181954,10039.9552076949,10044.242113016,6296.51318465696,"warmer_total",9679.84221691394,10203.0357221934,9844.4282373001,7677.95455902724
"warmer_escape",5588.25658971397,2766.24690310846,27.001327078901,NA,"warmer_escape",3878.90861833145,5047.07398410366,496.856621432465,0,"warmer_escape",3016.32574955864,5817.2008076153,1166.97489860605,0.010908234940694,"warmer_escape",2038.52130293224,6437.83184209604,1945.93005561073,41.2722954004237
"colder_total",9911.19821513883,10193.2728906016,2457.37765895519,NA,"colder_total",9556.52907885113,10157.5676673516,9066.74058703927,NA,"colder_total",9584.92385516831,10148.9273788524,9921.31996803928,2354.79957134821,"colder_total",9587.52990398475,9948.20363645228,10147.73972709,5554.03254782257
"colder_escape",7065.3258710821,1727.61638286051,0,NA,"colder_escape",5940.26551012925,4239.29940085902,160.521151972532,NA,"colder_escape",5185.95305988702,5404.93352053127,494.991696119284,0,"colder_escape",4151.29678312237,6337.60323493378,1168.16912133173,0
