"CountyGroup","Historical_gen_1","Historical_gen_2","Historical_gen_3","Historical_gen_4","CountyGroup.1","X2040.s_gen_1","X2040.s_gen_2","X2040.s_gen_3","X2040.s_gen_4","CountyGroup.2","X2060.s_gen_1","X2060.s_gen_2","X2060.s_gen_3","X2060.s_gen_4","CountyGroup.3","X2080.s_gen_1","X2080.s_gen_2","X2080.s_gen_3","X2080.s_gen_4"
"warmer_total",15827.8228416621,79353.5508242179,95500.6696989078,NA,"warmer_total",15757.3083304026,84483.8731796238,219737.021222546,81056.7207389478,"warmer_total",15939.1866181893,78684.1858329895,252894.770787082,226947.145726627,"warmer_total",15267.1066227614,71927.8961820027,251078.024760587,355505.217285813
"warmer_escape",13301.6387939811,57249.1831659658,23653.4615630626,NA,"warmer_escape",11987.1390846399,69464.0280977371,107222.535711973,11907.8602228038,"warmer_escape",11111.7890283149,67257.4320472505,148940.855319907,54887.9959952959,"warmer_escape",9412.81859651984,62583.1729830623,168636.472163436,123939.593316466
"colder_total",15346.5285703882,69095.3947570785,21202.1854626902,NA,"colder_total",15927.5864319868,93410.767989351,122803.661998425,NA,"colder_total",16040.134400303,98415.2829961108,213598.606827208,37276.8743553236,"colder_total",15248.0539937478,97692.6213697593,290410.196603876,152289.622141445
"colder_escape",14282.2342079235,42117.7802681341,2954.35994134045,NA,"colder_escape",14386.6768757393,74514.7638351112,37423.5103170671,NA,"colder_escape",14016.9622518036,84077.7195530659,92394.4849213377,3283.36823571597,"colder_escape",12588.6560092249,87322.242081887,158909.146568586,28879.107007749
