"CountyGroup","Historical_gen_1","Historical_gen_2","Historical_gen_3","Historical_gen_4","CountyGroup.1","X2040.s_gen_1","X2040.s_gen_2","X2040.s_gen_3","X2040.s_gen_4","CountyGroup.2","X2060.s_gen_1","X2060.s_gen_2","X2060.s_gen_3","X2060.s_gen_4","CountyGroup.3","X2080.s_gen_1","X2080.s_gen_2","X2080.s_gen_3","X2080.s_gen_4"
"warmer_total",15532.2531440071,67525.1277481469,60420.0342663392,NA,"warmer_total",15109.6882992564,64909.4877741165,146085.739737044,39184.190043301,"warmer_total",15277.5758304758,56763.0716079245,159679.880685035,112824.203784485,"warmer_total",14698.7489392957,47979.9154993845,148398.045419359,175223.428214873
"warmer_escape",11523.5571824652,38702.5785902535,7335.5234620056,NA,"warmer_escape",9438.74563083559,46346.437702423,45020.6743581848,1773.60936019464,"warmer_escape",8237.11020367442,43357.1565334506,65890.4229772193,11606.3402143471,"warmer_escape",6469.77863623302,37820.3424890874,75442.0072924953,31052.4136346942
"colder_total",15229.494453285,63554.3446188743,13604.5982163014,NA,"colder_total",15600.6080956903,83752.5849127764,89895.243438065,NA,"colder_total",15585.7110361642,85106.9167685841,161630.241223078,21181.6499166759,"colder_total",14802.6752384808,80814.1281081193,217359.903639529,92155.8305451258
"colder_escape",13574.9962997243,28754.4274780159,553.246580286819,NA,"colder_escape",13200.310010852,57202.2002000733,14934.2600739764,NA,"colder_escape",12454.0964935588,65247.8224191388,43488.4842706246,306.443285180654,"colder_escape",10739.1998178674,67027.1031424891,81393.8511522267,6415.10556760488
