"CountyGroup","Historical_gen_1","Historical_gen_2","Historical_gen_3","Historical_gen_4","CountyGroup.1","X2040.s_gen_1","X2040.s_gen_2","X2040.s_gen_3","X2040.s_gen_4","CountyGroup.2","X2060.s_gen_1","X2060.s_gen_2","X2060.s_gen_3","X2060.s_gen_4","CountyGroup.3","X2080.s_gen_1","X2080.s_gen_2","X2080.s_gen_3","X2080.s_gen_4"
"warmer_total",15282.4739604341,56798.9388114165,41597.4344696529,NA,"warmer_total",14625.8638711937,53419.9367083239,90201.8319487579,17533.2807882229,"warmer_total",14895.8638641733,50203.877369002,99093.5955213538,30901.8638550687,"warmer_total",14934.7846175489,48259.230020185,101769.566534316,41694.954399993
"warmer_escape",9736.99283110524,26776.0163305725,3479.76129636484,NA,"warmer_escape",7755.95888421739,31406.9826255087,19226.9718438377,230.862019271343,"warmer_escape",7271.18527572034,31335.9152128096,25952.6328734853,964.930609228271,"warmer_escape",6951.88783906549,30672.150646089,28312.9520522792,1676.94623617637
"colder_total",15052.5155627165,56767.3433063749,9962.62750749725,NA,"colder_total",15100.5524782877,69202.8817800295,51112.8758141319,NA,"colder_total",14876.5721040323,70041.2786604122,81283.0431198901,NA,"colder_total",14685.1035534894,70797.0368351745,94128.006460382,3336.34210824296
"colder_escape",12235.8647812984,20768.3441728054,192.266638341047,NA,"colder_escape",11652.4599573817,37394.5579058972,4879.14617537905,NA,"colder_escape",10999.2413765904,42612.9656181571,11495.9399631198,NA,"colder_escape",10606.9473081651,44657.5845908686,14868.0112367969,7.0628836861875e-15
